,itemVal,closedBy,table,isPaid,canceledBy,isDelivered,sendTime,cancelCap,cancelTime,itemCount,sentBy,from,restName,orderTime,closedAt,extras,item,orderCaption
130,16.0,,s4,False,vivaldisoganli,True,,,2021-07-25 00:07:49.062847,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-24 23:47:21.314963,,[],CAPPUCCİNO,
131,18.55,,b1,False,vharmony,True,,sehven yanlış yazılmıştır,2021-06-16 16:24:53.153,70.0,,vharmony,Vivaldi Harmony,2021-06-16 16:21:59.603,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
132,14.0,,d2,False,cozluceadmin,True,,,2021-08-06 23:01:43.070,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-06 22:56:37.397,,[],DAĞ ÇİLEKLİ TÜRK KAHVESİ,
133,30.0,,s1,False,SamBarista,True,2021-08-09 11:35:41.792978,mukerrer,2021-08-09 11:38:54.546782,1.0,SamBarista,SamBarista,Vivaldi Harmony,2021-08-09 11:35:29.147272,,[],VİVALDİ MUZ,
134,1800.0,,b7,False,vgorukle,True,,,2021-07-07 21:22:13.935,60.0,,vgorukle,Vivaldi Görükle,2021-07-07 21:22:04.589,,[],VİVALDİ ÇİLEK,
135,136.5,,b1,False,cozluceadmin,True,,,2021-08-15 16:10:21.740,455.0,,cozluceadmin,Vivaldi Özlüce,2021-08-15 16:09:51.209,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
136,30.0,,s6,False,vivaldisoganli,True,,,2021-09-01 19:44:37.964847,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-01 18:50:27.330079,,[],VİVALDİ BOMBA,
137,5.0,,b2,False,vivaldisoganli,True,,,2021-09-04 23:26:03.067763,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-04 23:25:26.982993,,[],SU,
138,24.192,,b6,False,vharmonyadmin,True,2021-08-15 22:12:25.988216,gitmedi,2021-08-15 22:26:45.781,2.0,Beispiellos,betulipek,Vivaldi Harmony,2021-08-15 21:50:59.200946,,[],GELENEKSEL TÜRK KAHVESİ,sade
139,450.0,,b1,False,vivaldisoganli,True,,,2021-09-12 21:13:01.099413,1500.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-12 21:12:51.683820,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
140,5.0,,b1,False,vivaldisoganli,True,,,2021-07-14 15:51:01.059116,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-14 15:50:45.857498,,[],SİYAH ÇAY,
141,28.0,,b8,False,vharmonyadmin,True,2021-08-21 22:48:35.432093,,2021-08-21 23:20:39.852,1.0,zeynepsurucu,Ayşe Yılmaz,Vivaldi Harmony,2021-08-21 22:41:41.049696,,[],SAN SEBASTİAN CHEESECAKE,
142,28.0,,s6,False,vharmonyadmin,True,,,2021-08-31 12:22:47.378,2.0,,vharmonyadmin,Vivaldi Harmony,2021-08-31 10:50:04.481837,,[],AMERİCANO,
143,10.0,,b6,False,sayınns16,True,2021-03-13 14:37:47.044152,,2021-03-13 17:01:03.182480,2.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-03-13 15:37:09.550469,,[],Çay,
144,8.84,,b7,False,vgorukle,True,,,2021-08-28 12:25:34.601,1.0,,vgorukle,Vivaldi Görükle,2021-08-28 12:11:55.317,,[],DİBEK KAHVESİ,
145,5.0,,s10,False,vgorukle,True,,,2021-08-13 21:55:18.553195,1.0,,vgorukle,Vivaldi Görükle,2021-08-13 16:44:27.479,,[],SİYAH ÇAY,
146,275.0,,b7,False,vgorukle,True,,,2021-08-28 13:08:44.773,55.0,,vgorukle,Vivaldi Görükle,2021-08-28 13:08:00.906,,[],SU,
147,34.5,,b4,False,vharmonyadmin,True,2021-08-17 21:40:45.283454,iptal ,2021-08-17 22:04:40.654,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-17 21:37:44.321907,,[],Vivaldi Bomba,
148,10.0,,d1,False,vharmony,True,2021-07-25 21:33:19.451678,mukerrer,2021-07-25 21:33:41.948,2.0,adyan,adyan,Vivaldi Harmony,2021-07-25 21:14:36.084637,,[],SU,
149,9.0,,d3,False,cozluceadmin,True,,denemeydi,2021-07-30 14:26:58.870863,1.0,,cozluceadmin,Vivaldi Özlüce,2021-07-30 14:26:36.838171,,[],FİNCAN ÇAY,
150,15.0,,s9,False,cozluceadmin,True,2021-03-10 17:37:10.356913,,2021-03-11 13:16:34.996347,3.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-03-10 18:36:47.245234,,[],Çay,
151,5.0,,b3,False,vgorukle,True,,,2021-08-14 22:48:32.312789,1.0,,vgorukle,Vivaldi Görükle,2021-08-14 21:16:18.556773,,[],SİYAH ÇAY,
152,275.0,,s1,False,vgorukle,True,,,2021-08-28 13:10:01.555,55.0,,vgorukle,Vivaldi Görükle,2021-08-28 12:56:30.736,,[],SU,
153,15.0,,s1,False,vgorukle,True,,,2021-08-11 15:52:56.046,1.0,,vgorukle,Vivaldi Görükle,2021-08-11 15:52:41.059,,[],COFFEE FLAT WHİTE ,
154,20.0,,b7,False,vgorukle,True,,,2021-08-05 19:24:16.480907,4.0,,vgorukle,Vivaldi Görükle,2021-08-05 19:19:42.566,,[],SİYAH ÇAY,
155,38.25,,d20,False,vharmony,True,,10 TEMMUZDA SİPARİŞ TEKRAR GİRİLECEK,2021-07-09 23:18:30.767,150.0,,vharmony,Vivaldi Harmony,2021-07-09 19:37:00.225,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
156,15.0,,s4,False,vharmonyadmin,True,,,2021-08-31 13:58:50.207,3.0,,vharmonyadmin,Vivaldi Harmony,2021-08-31 13:43:12.070607,,[],SU,
157,28.0,,b8,False,vharmonyadmin,True,2021-08-10 18:56:01.620738,gitmemiş,2021-08-10 19:51:10.805,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-10 18:50:06.016971,,[],SAN SEBASTİAN CHEESECAKE,
158,45.0,,b1,False,vgorukle,True,,,2021-09-05 12:19:39.906,3.0,,vgorukle,Vivaldi Görükle,2021-09-05 12:19:27.047,,[],COFFEE FLAT WHİTE ,
159,116.60000000000001,,b1,False,cozluceadmin,True,,emre,2021-07-03 14:14:53.036252,440.0,,cozluceadmin,Vivaldi Özlüce,2021-07-03 13:52:45.099,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
160,14.0,,d2,False,vharmonyadmin,True,,,2021-09-04 10:13:50.747049,1.0,,vharmonyadmin,Vivaldi Harmony,2021-09-04 10:13:43.835084,,[],GELENEKSEL TÜRK KAHVESİ,
161,30.0,,b4,False,vharmony,True,2021-07-26 21:45:39.113784,ürün kalmadı,2021-07-26 22:15:56.115,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-26 21:44:34.702648,,[],VİVALDİ ÇİLEK,
162,5.0,,b8,False,vgorukle,True,,,2021-06-05 15:46:42.182507,1.0,,vgorukle,Vivaldi Görükle,2021-06-05 14:51:39.585061,,[],SU,
163,28.0,,s4,False,vharmonyadmin,True,,,2021-08-31 13:58:40.974,1.0,,vharmonyadmin,Vivaldi Harmony,2021-08-31 13:42:59.683276,,[],SAN SEBASTİAN CHEESECAKE,
164,16.0,,b4,False,vharmony,True,,fazla,2021-07-08 14:41:30.370,1.0,,vharmony,Vivaldi Harmony,2021-07-08 14:20:22.264,,[],CAPPUCCİNO,
165,41.6,,b1,False,cozluceadmin,True,,,2021-02-11 12:00:22.637101,160.0,,cozluceadmin,Çikolatapare Özlüce,2021-02-10 19:41:25.342988,,[],Çikolata gr,
166,19.0,,b1,False,vivaldisoganli,True,,,2021-07-19 15:36:26.174635,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-19 15:13:55.693888,,[],ÇİKOLATALI FRAPPE,
167,15.0,,b1,False,vivaldisoganli,True,,,2021-08-25 22:26:21.144963,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-25 22:22:52.457762,,[],FİLTRE KAHVE,
168,13.0,,b1,False,vivaldisoganli,True,,,2021-07-19 21:32:55.624215,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-19 20:59:37.045822,,[],DİBEK KAHVESİ,
169,5.0,,b2,False,vivaldisoganli,True,,,2021-07-19 21:53:29.316925,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-19 21:33:10.963734,,[],SU,
170,27.0,,b7,False,vgorukle,True,,,2021-06-29 15:58:37.551555,1.0,,vgorukle,Vivaldi Görükle,2021-06-29 15:58:06.445258,,[],VİVALDİ ÇİLEK,
171,7.0,,b2,False,vgorukle,True,,,2021-08-25 19:16:41.761,1.0,,vgorukle,Vivaldi Görükle,2021-08-25 18:59:18.478,,[],SODA,
172,48.0,,b4,False,cozluceadmin,True,,,2021-08-22 22:00:43.958,160.0,,cozluceadmin,Vivaldi Özlüce,2021-08-22 21:53:55.568,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
173,12.0,,d4,False,vharmony,True,2021-07-21 20:08:10.801508,MÜKERRER,2021-07-21 21:16:38.703,1.0,cerentomak,umuttomak,Vivaldi Harmony,2021-07-21 19:43:37.691795,,[],GELENEKSEL TÜRK KAHVESİ,sade
174,16.0,,s1,False,cozluceadmin,True,,,2021-06-26 19:37:58.500,1.0,,cozluceadmin,Vivaldi Özlüce,2021-06-26 19:31:38.499,,[],COFFEE CORTADO ,
175,48.0,,b5,False,cozluceadmin,True,,,2021-08-15 15:02:31.092,4.0,,cozluceadmin,Vivaldi Özlüce,2021-08-15 12:13:49.719,,[],GELENEKSEL TÜRK KAHVESİ,
176,12.0,,d4,False,vharmony,True,2021-07-22 21:50:53.785462,iptal ,2021-07-22 22:28:42.538,1.0,cerentomak,adyan,Vivaldi Harmony,2021-07-22 21:34:55.339899,,[],GELENEKSEL TÜRK KAHVESİ,sade
177,27.0,,b2,False,vharmony,True,2021-07-24 14:36:38.770748,MÜKERRER GİRİŞ,2021-07-24 19:43:33.970,1.0,zeynepsurucu,zeynepsurucu,Vivaldi Harmony,2021-07-24 14:30:35.530052,,[],VİVALDİ ÇİLEK,
178,28.0,,b4,False,vivaldisoganli,True,,,2021-07-18 22:55:24.219991,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-18 22:30:39.483152,,[],SAN SEBASTİAN CHEESECAKE,
179,21.200000000000003,,b1,False,cozluceadmin,True,,,2021-07-06 23:21:10.006,80.0,,cozluceadmin,Vivaldi Özlüce,2021-07-06 23:20:48.641,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
180,3900.0,,b1,False,vgorukle,True,,,2021-09-14 13:02:06.615,130.0,,vgorukle,Vivaldi Görükle,2021-09-14 10:01:32.405000+00:00,,[],VİVALDİ BROWNIE,
181,5.0,,s10,False,vharmonyadmin,True,2021-08-17 14:30:03.358104,mükerer giriş,2021-08-17 19:14:35.819,1.0,SamBarista,SamBarista,Vivaldi Harmony,2021-08-17 14:29:18.753897,,[],SİYAH ÇAY,
182,25.0,,b8,False,vgorukle,True,,,2021-09-09 18:33:46.152,1.0,,vgorukle,Vivaldi Görükle,2021-09-09 18:28:52.750,,[],MOUSSE,
183,30.0,,s1,False,vivaldisoganli,True,,,2021-07-18 23:37:11.005558,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-18 23:11:35.489274,,[],VİVALDİ MUZ,
184,5.0,,b1,False,vgorukle,True,,,2021-08-25 22:41:57.631,1.0,,vgorukle,Vivaldi Görükle,2021-08-25 20:24:52.139,,[],SİYAH ÇAY,
185,28.0,,d2,False,vharmonyadmin,True,2021-08-17 20:15:22.902472,mükerrer giriş,2021-08-17 20:20:21.589,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-17 20:10:45.648977,,[],SAN SEBASTİAN CHEESECAKE,
186,11.0,,d4,False,vharmony,True,2021-08-01 20:49:49.399082,ikram,2021-08-01 21:33:11.017,2.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-01 20:46:22.504009,,[],SU,
187,40.32,,d16,False,vharmonyadmin,True,2021-08-18 22:22:02.832733,ÜRÜN KALMADI,2021-08-18 22:22:08.550,2.0,betulipek,adyan,Vivaldi Harmony,2021-08-18 22:20:32.118924,,[],EL YAPIMI LİMONATA,
188,52900.0,,b1,False,cozluceadmin,True,,,2021-06-25 11:51:56.788,460.0,,cozluceadmin,Vivaldi Özlüce,2021-06-25 11:51:46.609,,[],VİVALDİ TRUF KOLEKSİYONU 24'LÜ KUTU,
189,18.0,,b2,False,vivaldisoganli,True,,,2021-08-21 00:35:19.444265,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-20 23:01:30.444474,,[],EL YAPIMI LİMONATA,
190,22.0,,b1,False,vharmonyadmin,True,2021-08-05 21:22:46.381774,MÜKERRER GİRİŞ,2021-08-05 22:52:39.646,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-05 21:13:51.348584,,[],ÇİLEKLİ LİMONATA,
191,30.0,,b1,False,cgorukleadmin,True,,,2021-07-26 23:43:24.233831,2.0,,vgorukle,Vivaldi Görükle,2021-07-26 22:59:12.311922,,[],FİLTRE KAHVE,
192,5.0,,s1,False,vivaldisoganli,True,,,2021-07-31 23:07:58.678639,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-31 21:46:42.083379,,[],SU,
193,30.0,,s6,False,vivaldisoganli,True,,,2021-07-30 22:37:04.385452,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-30 22:33:11.929218,,[],VİVALDİ MUZ,
194,28.0,,d1,False,cozluceadmin,True,,,2021-07-07 22:09:26.621,1.0,,cozluceadmin,Vivaldi Özlüce,2021-07-07 22:09:15.340,,[],SAN SEBASTİAN CHEESECAKE,
195,5.0,,b5,False,vharmonyadmin,True,,,2021-09-07 13:52:55.124,1.0,,vharmonyadmin,Vivaldi Harmony,2021-09-07 13:27:03.694735,,[],SİYAH ÇAY,
196,10.0,,d4,False,vharmonyadmin,True,2021-08-16 20:58:11.782331,GİTMEDİ,2021-08-16 21:53:06.633,2.0,zeynepsurucu,umuttomak,Vivaldi Harmony,2021-08-16 20:54:47.858994,,[],SİYAH ÇAY,
197,10.0,,b8,False,vgorukle,True,,,2021-09-03 14:58:35.652,2.0,,vgorukle,Vivaldi Görükle,2021-09-03 13:44:36.643012,,[],SİYAH ÇAY,
198,5.0,,b1,False,cgorukleadmin,True,,,2021-08-10 23:05:35.011287,1.0,,vgorukle,Vivaldi Görükle,2021-08-10 22:41:22.721321,,[],SİYAH ÇAY,
199,90.0,,a0,False,vharmonyadmin,True,2021-09-14 17:36:51.597000+00:00,müşteri iptali,2021-09-14 20:36:44.510,3.0,gorkemk,adyan,Vivaldi Harmony,2021-09-14 17:36:18.695000+00:00,,[],Vivaldi Brownie,
200,27.0,,b4,False,vharmony,True,2021-07-26 18:19:40.180866,mükerrer giriş,2021-07-26 18:26:19.426,1.0,SamBarista,betulipek,Vivaldi Harmony,2021-07-26 18:12:05.596450,,[],Vivaldi Brownie,
201,15.9,,a0,False,vharmony,True,2021-06-28 16:21:41.909626,açık hesap,2021-06-29 16:05:37.970,60.0,SamBarista,Beispiellos,Vivaldi Harmony,2021-06-28 16:21:31.952945,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
202,33.6,,d7,False,vharmonyadmin,True,2021-08-10 20:56:25.880946,gitmedi,2021-08-10 21:53:57.413,1.0,Beispiellos,Ayberk Sınık,Vivaldi Harmony,2021-08-10 20:48:19.660529,,[],SAN SEBASTİAN CHEESECAKE,
203,615.0,,a0,False,vharmony,True,,yanlış ürün,2021-07-09 15:22:46.653,3.0,,vharmony,Vivaldi Harmony,2021-07-09 15:22:25.937,,[],VİVALDİ TRUF KOLEKSİYONU 42'Lİ KUTU,
204,10.0,,b3,False,vivaldisoganli,True,,,2021-09-02 13:20:44.853179,2.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-02 12:48:54.250527,,[],SU,
205,18.0,,b2,False,vharmonyadmin,True,2021-08-05 22:11:49.811428,DİĞER MASADAN ALINDI,2021-08-05 23:13:19.233,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-05 21:58:47.486656,,[],EL YAPIMI LİMONATA,k
206,24.0,,d6,False,vharmony,True,2021-07-02 16:27:28.890565,.,2021-07-02 16:53:54.945,2.0,SamBarista,adyan,Vivaldi Harmony,2021-07-02 16:21:27.322115,,[],GELENEKSEL TÜRK KAHVESİ,1şekerli 1 az şekerli
207,56.0,,b2,False,vharmony,True,,mukerrer,2021-07-22 12:28:14.391,2.0,,vharmony,Vivaldi Harmony,2021-07-22 12:11:52.994,,[],SAN SEBASTİAN CHEESECAKE,
208,30.0,,b1,False,vivaldisoganli,True,,,2021-07-09 16:49:34.794101,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-09 16:47:33.587495,,[],VİVALDİ BOMBA,
209,18.0,,s2,False,vharmonyadmin,True,2021-08-18 15:25:20.388909,,2021-08-18 15:36:43.093,1.0,SamBarista,Ayşe Yılmaz,Vivaldi Harmony,2021-08-18 15:22:47.420942,,[],AŞK-I  REYHAN,
210,10.0,,d10,False,vharmonyadmin,True,2021-08-27 21:54:14.621703,İPTAL,2021-08-27 22:03:59.763,2.0,cerentomak,adyan,Vivaldi Harmony,2021-08-27 21:51:15.046635,,[],SİYAH ÇAY,
211,15.0,,b1,False,vivaldisoganli,True,,,2021-08-24 19:06:37.820482,3.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-24 18:39:38.824355,,[],SİYAH ÇAY,
212,38.0,,s1,False,vivaldisoganli,True,,,2021-08-10 16:03:39.940375,2.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-10 16:01:11.195550,,[],ÇİLEKLİ FRAPPE,
213,30.0,,b1,False,vivaldisoganli,True,,,2021-07-25 13:40:18.918087,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-25 13:18:50.145774,,[],VİVALDİ CUP (ÇİLEK/MUZ),
214,10.0,,b2,False,cgorukleadmin,True,,,2021-08-12 18:45:09.413061,2.0,,vgorukle,Vivaldi Görükle,2021-08-12 18:33:53.913,,[],SİYAH ÇAY,
215,60.0,,s6,False,vharmonyadmin,True,,,2021-09-07 14:40:06.602,2.0,,vharmonyadmin,Vivaldi Harmony,2021-09-07 13:33:25.826421,,[],VİVALDİ CUP (ÇİLEK/MUZ),
216,11.925,,b7,False,vgorukle,True,,,2021-06-23 13:16:51.941768,45.0,,vgorukle,Vivaldi Görükle,2021-06-23 13:15:58.845892,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
217,28.0,,b1,False,vgorukle,True,,,2021-09-02 19:31:35.557,2.0,,vgorukle,Vivaldi Görükle,2021-09-02 18:14:32.819,,[],GELENEKSEL TÜRK KAHVESİ,
218,27.0,,b1,False,vivaldisoganli,True,,,2021-08-15 15:54:36.948027,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-15 15:52:29.104844,,[],VİVALDİ BROWNİE,
219,3.5,,b1,False,vgorukle,True,,,2021-09-09 22:34:31.990,1.0,,vgorukle,Vivaldi Görükle,2021-09-09 21:58:58.192,,[],PERSONEL ÇAYI,
220,32.2,,b4,False,vharmonyadmin,True,2021-08-30 20:53:34.596920,HATALI GİRİŞ,2021-08-30 21:28:39.994,1.0,zeynepsurucu,adyan,Vivaldi Harmony,2021-08-30 20:51:47.476929,,[],SAN SEBASTİAN CHEESECAKE,
221,5.0,,b1,False,vgorukle,True,,,2021-08-01 22:42:28.432,1.0,,vgorukle,Vivaldi Görükle,2021-08-01 21:57:47.554564,,[],SİYAH ÇAY,
222,15.0,,s6,False,vgorukle,True,,,2021-07-17 20:22:47.625322,1.0,,vgorukle,Vivaldi Görükle,2021-07-15 19:03:59.421640,,[],FİLTRE KAHVE,
223,10.0,,s12,False,vgorukle,True,,,2021-08-28 23:55:40.990,2.0,,vgorukle,Vivaldi Görükle,2021-08-28 15:46:20.035545,,[],SU,
224,30.0,,b1,False,cozluceadmin,True,,,2021-08-16 16:50:08.164,100.0,,cozluceadmin,Vivaldi Özlüce,2021-08-16 16:49:56.277,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
225,40.0,,b1,False,cozluceadmin,True,,,2021-07-05 17:41:29.986,2.0,,cozluceadmin,Vivaldi Özlüce,2021-07-05 17:29:02.795,,[],ÇİLEKLİ LİMONATA,
226,48.0,,b1,False,cozluceadmin,True,,,2021-08-25 22:46:27.175,4.0,,cozluceadmin,Vivaldi Özlüce,2021-08-25 22:38:28.188,,[],GELENEKSEL TÜRK KAHVESİ,
227,12.0,,s1,False,vivaldisoganli,True,,,2021-07-21 23:24:04.445186,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-21 22:37:49.540680,,[], ESPRESSO,
228,5.0,,b1,False,vgorukle,True,,,2021-08-17 12:26:56.599435,1.0,,vgorukle,Vivaldi Görükle,2021-08-17 12:16:55.195911,,[],SİYAH ÇAY,
229,30.0,,b8,False,vharmonyadmin,True,2021-08-21 22:50:13.466926,,2021-08-21 23:20:47.213,1.0,zeynepsurucu,Ayşe Yılmaz,Vivaldi Harmony,2021-08-21 22:42:59.872058,,[],VİVALDİ CUP (ÇİLEK/MUZ),karışık
230,60.95,,d8,False,cozluceadmin,True,,,2021-06-30 20:07:26.019,230.0,,cozluceadmin,Vivaldi Özlüce,2021-06-30 20:04:33.995,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
231,14.575000000000001,,b2,False,vgorukle,True,,,2021-06-17 17:43:48.921387,55.0,,vgorukle,Vivaldi Görükle,2021-06-17 17:43:18.387597,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
232,24.0,,b6,False,vharmony,True,2021-07-28 15:48:29.815586,mükerrer giriş,2021-07-28 20:17:57.501,2.0,cerentomak,umuttomak,Vivaldi Harmony,2021-07-28 15:45:23.017665,,[],GELENEKSEL TÜRK KAHVESİ,sade orta
233,10.35,,s6,False,vivaldisoganli,True,,,2021-08-06 11:18:39.006708,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-06 11:18:15.582175,,[],FİNCAN ÇAY,
234,5.0,,b4,False,SamBarista,True,2021-06-26 13:30:12.651780,soda olucak ,2021-06-26 13:32:37.810830,1.0,SamBarista,adyan,Vivaldi Harmony,2021-06-26 13:27:17.179929,,[],SU,
235,13.0,,b3,False,vharmony,True,2021-07-21 17:05:13.697361,İBRAHİM BEY HARMONY,2021-07-21 19:20:41.301,1.0,SamBarista,umuttomak,Vivaldi Harmony,2021-07-21 16:59:46.542236,,[],DİBEK KAHVESİ,az sekerli
236,5.0,,b1,False,vgorukle,True,,,2021-08-14 18:22:56.566,1.0,,vgorukle,Vivaldi Görükle,2021-08-14 17:38:15.269154,,[],SİYAH ÇAY,
237,30.0,,d3,False,vharmonyadmin,True,2021-08-12 22:17:30.388866,BAŞKA MASAYA GİRİŞ YAPILDI,2021-08-12 22:41:40.846,1.0,vharmonyadmin,Ayşe Yılmaz,Vivaldi Harmony,2021-08-12 22:14:47.105253,,[],Vivaldi Bomba,
238,5.0,,s1,False,vivaldisoganli,True,,,2021-08-05 15:14:38.851389,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-05 15:14:19.394079,,[],SİYAH ÇAY,
239,63.0,,b1,False,vivaldisoganli,True,,,2021-09-02 14:01:04.297302,210.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-02 13:59:45.647476,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
240,4.5,,b1,False,cozluceadmin,True,,,2021-07-22 16:38:30.063,1.0,,cozluceadmin,Vivaldi Özlüce,2021-07-22 16:02:31.071,,[],SU,
241,867.0,,b1,False,vgorukle,True,,,2021-07-19 17:12:45.456,4000.0,,vgorukle,Vivaldi Görükle,2021-07-19 17:12:10.194,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
242,30.0,,s7,False,cgorukleadmin,True,,,2021-07-06 20:48:06.301368,2.0,,vgorukle,Vivaldi Görükle,2021-07-06 20:19:16.548186,,[],YEŞİL ÇAY ,
243,15.0,,b1,False,cozluceadmin,True,,,2021-09-13 13:29:17.232,1.0,,cozluceadmin,Vivaldi Özlüce,2021-09-12 23:14:10.743,,[],PAPATYA ÇAYI ,
244,65.0,,b1,False,vivaldisoganli,True,,,2021-08-07 18:42:06.635292,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-07 18:42:01.675127,,[],VİVALDİ TRUF KOLEKSİYONU 12'Lİ KUTU,
245,5.0,,b3,False,vivaldisoganli,True,,,2021-05-27 19:43:31.651125,1.0,,vivaldisoganli,Vivaldi Soganli,2021-05-27 19:43:10.819647,,[],Siyah Çay,
246,5.0,,b1,False,vivaldisoganli,True,,,2021-07-05 13:36:54.810106,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-05 13:35:23.592874,,[],SU,
247,18.0,,b2,False,vgorukle,True,,,2021-08-06 20:22:02.717188,1.0,,vgorukle,Vivaldi Görükle,2021-08-06 20:21:53.452213,,[],EL YAPIMI LİMONATA,
248,14.0,,b4,False,cozluceadmin,True,,,2021-08-01 11:51:36.909,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-01 11:39:03.350,,[],AMERİCANO,
249,5.0,,b7,False,vgorukle,True,,,2021-09-15 19:44:08.327,1.0,,vgorukle,Vivaldi Görükle,2021-09-15 16:21:11.372000+00:00,,[],SİYAH ÇAY,
250,5.0,,s4,False,vivaldisoganli,True,,,2021-07-25 00:07:44.165105,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-24 23:50:41.336148,,[],SU,
251,0.3,,b8,False,vgorukle,True,,,2021-08-24 16:39:11.817,1.0,,vgorukle,Vivaldi Görükle,2021-08-24 16:39:02.336,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
252,12.0,,b2,False,vgorukle,True,,,2021-07-16 21:46:46.914163,1.0,,vgorukle,Vivaldi Görükle,2021-07-16 20:11:46.395150,,[],GELENEKSEL TÜRK KAHVESİ,
253,90.0,,b2,False,vivaldisoganli,True,,,2021-08-20 22:24:08.822582,3.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-20 22:15:23.568330,,[],VİVALDİ CUP (ÇİLEK/MUZ),
254,5.0,,b6,False,vharmonyadmin,True,2021-08-13 21:15:40.729396,iptal,2021-08-13 21:20:17.943,1.0,cerentomak,Ayberk Sınık,Vivaldi Harmony,2021-08-13 21:12:35.725540,,[],SU,
255,90.0,,b7,False,vgorukle,True,,,2021-08-02 16:29:05.802,3.0,,vgorukle,Vivaldi Görükle,2021-08-02 16:28:36.212,,[],VİVALDİ CUP (ÇİLEK/MUZ),
256,20.0,,b1,False,vivaldisoganli,True,,,2021-08-16 23:02:14.549554,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-16 22:56:49.625381,,[],ÇİLEKLİ LİMONATA,
257,7.0,,d1,False,vharmonyadmin,True,2021-08-22 21:39:46.497836,mükerrer giriş,2021-08-22 22:10:58.274,1.0,umuttomak,Ayşe Yılmaz,Vivaldi Harmony,2021-08-22 21:34:04.126340,,[],SODA,
258,54.0,,b5,False,cozluceadmin,True,,,2021-07-03 23:45:47.069,2.0,,cozluceadmin,Vivaldi Özlüce,2021-07-03 23:45:04.244,,[],VİVALDİ MUZ,
259,13.0,,d1,False,vharmonyadmin,True,2021-08-19 21:43:50.426251,B 6 YA EKLENECEK,2021-08-19 21:47:32.938,1.0,betulipek,adyan,Vivaldi Harmony,2021-08-19 21:25:31.065962,,[],DİBEK KAHVESİ,şekerli 
260,5.0,,b8,False,vharmonyadmin,True,2021-08-21 22:46:11.416774,,2021-08-21 23:20:51.595,1.0,zeynepsurucu,Ayşe Yılmaz,Vivaldi Harmony,2021-08-21 22:44:44.959145,,[],SİYAH ÇAY,
